,sexual_attraction_F,sexual_attraction_M,age,gender_identity_F,education_level,gender_identity_M,religious_importance,sex,handedness,religious_now,religious_upbringing,BMI,background_SES,RIG
523,2.3581351080443667,2.2141248053528475,3.0897966703506454,4.0,1.079903865592214,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.2881253867966245,3.2286243750479624,27.080835373079317
537,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.079903865592214,2.2506506813779614,4.303392143449935,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.421932151723642,3.130060540564373,27.034478933659813
46,5.465663572348812,4.273018494406416,2.221356374583923,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.366127898797897,3.2286243750479624,26.998893645672013
19,3.903784684740697,4.273018494406416,3.0766212816029124,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.15754127698648,3.1437354774614494,26.998804145684957
336,3.903784684740697,2.2141248053528475,2.221356374583923,2.235929175671196,3.3822475641611742,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.8026985596263825,26.971532255422904
702,1.903784684740697,1.9510903995190534,2.892196710465485,1.9876162755441675,1.079903865592214,2.2506506813779614,4.303392143449935,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.9631632318196286,2.5633602462359453,26.913590154348693
753,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.303392143449935,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.1997695123757772,2.8026985596263825,26.89708293544992
490,1.903784684740697,1.9510903995190534,3.0766212816029124,4.53605290024021,3.3822475641611742,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,2.5092528408964947,26.896945384152072
354,5.465663572348812,5.15754127698648,3.0897966703506454,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,2.5092528408964947,26.820261738105422
633,1.903784684740697,2.2141248053528475,2.2655239578594917,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,1.5542002469504692,6.53605290024021,3.1437354774614494,26.810492485845543
565,2.3581351080443667,2.2141248053528475,2.221356374583923,2.235929175671196,1.2141248053528475,1.9391177578529777,4.103093492964104,0.942101616291799,0.1679830237081267,2.235929175671196,1.5542002469504692,3.1030934929641036,2.5092528408964947,26.79844191630445
712,2.3581351080443667,2.2141248053528475,3.648527629498622,5.857980995127572,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.465663572348812,3.171480467944354,26.789865393371745
510,3.903784684740697,5.15754127698648,2.9876162755441675,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,2.5633602462359453,26.78934879152657
824,3.903784684740697,2.2141248053528475,2.2655239578594917,4.0,1.079903865592214,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.130060540564373,26.750041308285354
289,2.3581351080443667,2.2141248053528475,3.0897966703506454,2.235929175671196,1.079903865592214,1.9391177578529777,4.103093492964104,0.942101616291799,0.1679830237081267,2.235929175671196,0.6005931524349205,3.1997695123757772,2.5633602462359453,26.729837602546116
651,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,1.079903865592214,2.2506506813779614,4.103093492964104,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.9631632318196286,3.2286243750479624,26.70771529679331
763,3.903784684740697,4.273018494406416,2.2655239578594917,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,4.68805599368526,3.171480467944354,26.69957362363877
105,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.079903865592214,2.2506506813779614,4.68805599368526,1.060319469273812,0.1679830237081267,2.235929175671196,0.6005931524349205,2.9631632318196286,2.8026985596263825,26.67940478853759
806,3.903784684740697,4.273018494406416,3.648527629498622,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.5633602462359453,26.66241338231263
147,5.398549376490275,5.15754127698648,2.2655239578594917,1.9876162755441675,1.079903865592214,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,3.130060540564373,26.642764531382735
194,1.903784684740697,1.9510903995190534,2.2655239578594917,4.53605290024021,3.3822475641611742,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,3.130060540564373,26.618299885655684
438,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.103093492964104,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.0766212816029124,2.8026985596263825,26.52946847091565
672,1.903784684740697,1.9510903995190534,2.892196710465485,1.9876162755441675,1.079903865592214,2.2506506813779614,4.103093492964104,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.7375853290465937,2.5633602462359453,26.487713601089823
431,2.3581351080443667,2.2141248053528475,3.648527629498622,4.0,1.079903865592214,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,3.2286243750479624,26.474455132518024
624,3.903784684740697,4.273018494406416,3.648527629498622,1.9876162755441675,1.2141248053528475,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.8807010716276555,3.130060540564373,26.461633227704734
852,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,7.050626073069968,3.2286243750479624,26.439032275253133
242,2.3581351080443667,2.2141248053528475,2.9876162755441675,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,6.857980995127572,4.572578776265324,26.43453889082128
372,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.08275034849825,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.1997695123757772,2.5092528408964947,26.382995421768346
0,2.3581351080443667,2.2141248053528475,2.221356374583923,2.235929175671196,1.2141248053528475,1.9391177578529777,4.103093492964104,0.942101616291799,0.1679830237081267,2.235929175671196,0.6005931524349205,2.9631632318196286,3.1437354774614494,26.339387197209383
33,1.903784684740697,1.9510903995190534,2.2655239578594917,4.53605290024021,1.2141248053528475,5.770518153877233,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.171480467944354,26.273849800922505
618,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.079903865592214,2.2506506813779614,0.0,1.060319469273812,3.1855556531560767,0.34425339917513476,0.6005931524349205,7.050626073069968,2.5633602462359453,26.243277857979443
425,1.903784684740697,1.9510903995190534,3.0897966703506454,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,6.68805599368526,2.8026985596263825,26.229089873597335
349,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.08275034849825,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.0367716983122994,2.5092528408964947,26.21999760770487
886,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.08275034849825,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.0367716983122994,2.5092528408964947,26.21999760770487
692,0.0,0.0,3.0766212816029124,0.0,1.079903865592214,0.0,5.15754127698648,0.942101616291799,0.1679830237081267,2.235929175671196,1.5542002469504692,8.857980995127573,3.1437354774614494,26.21599695939222
826,2.3581351080443667,2.2141248053528475,3.0897966703506454,4.0,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,6.15754127698648,3.171480467944354,26.199252083494503
412,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.079903865592214,2.2506506813779614,4.303392143449935,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.421932151723642,2.1507705042543632,26.055188897349804
339,3.903784684740697,4.273018494406416,2.2655239578594917,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.2286243750479624,26.033029713906366
137,0.0,0.0,2.221356374583923,0.0,1.2141248053528475,0.0,4.68805599368526,0.942101616291799,0.1679830237081267,2.235929175671196,1.5542002469504692,9.857980995127573,3.1437354774614494,26.025467708832643
37,1.903784684740697,1.9510903995190534,3.0766212816029124,4.53605290024021,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.2881253867966245,2.8026985596263825,25.97587543858918
188,2.3581351080443667,2.2141248053528475,2.9876162755441675,4.0,1.079903865592214,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.8807010716276555,2.5633602462359453,25.9523594397763
13,1.903784684740697,5.15754127698648,2.221356374583923,1.9876162755441675,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.8807010716276555,2.5092528408964947,25.943533810682087
915,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,5.770518153877233,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,6.15754127698648,2.5092528408964947,25.93260143936846
920,5.465663572348812,5.15754127698648,2.892196710465485,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,1.8535478618486974,25.88967363373939
71,5.465663572348812,5.15754127698648,2.892196710465485,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,1.8535478618486974,25.88967363373939
816,2.3581351080443667,2.2141248053528475,2.221356374583923,5.857980995127572,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.610053481683987,2.5092528408964947,25.844856420744367
584,3.903784684740697,2.2141248053528475,2.892196710465485,5.857980995127572,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,2.8026985596263825,25.821359851971067
318,2.3581351080443667,2.2141248053528475,2.9876162755441675,2.235929175671196,3.3822475641611742,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.465663572348812,3.1437354774614494,25.781500928046974
401,1.903784684740697,1.9510903995190534,2.9876162755441675,4.53605290024021,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.8807010716276555,3.171480467944354,25.760399991403258
878,1.903784684740697,1.9510903995190534,3.648527629498622,4.53605290024021,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.1437354774614494,25.75017971597189
613,3.903784684740697,4.273018494406416,2.2655239578594917,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.130060540564373,25.74943398559025
1,2.3581351080443667,2.2141248053528475,2.221356374583923,2.235929175671196,1.2141248053528475,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,5.33441903907056,25.73473276225147
854,3.903784684740697,4.273018494406416,3.648527629498622,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.0766212816029124,2.5092528408964947,25.674694016387054
234,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,1.2141248053528475,2.2506506813779614,4.303392143449935,1.060319469273812,0.1679830237081267,2.235929175671196,0.6005931524349205,3.1997695123757772,2.5092528408964947,25.605862538928914
897,0.0,0.0,2.9876162755441675,0.0,3.3822475641611742,0.0,4.770518153877233,0.942101616291799,0.1679830237081267,2.235929175671196,0.6005931524349205,7.273018494406416,3.2286243750479624,25.588631831142997
182,3.903784684740697,4.273018494406416,3.648527629498622,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,3.2286243750479624,25.563606686795843
231,2.3581351080443667,2.2141248053528475,3.648527629498622,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.8807010716276555,3.130060540564373,25.559003775262184
57,1.903784684740697,1.9510903995190534,2.2655239578594917,4.53605290024021,1.2141248053528475,5.770518153877233,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.5092528408964947,25.523266299453798
617,1.903784684740697,1.9510903995190534,1.556776542524704,1.9876162755441675,1.079903865592214,2.2506506813779614,4.103093492964104,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,3.0766212816029124,2.5633602462359453,25.49132938570536
122,3.903784684740697,4.273018494406416,2.892196710465485,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.398549376490275,2.5633602462359453,25.475012442825822
404,2.3581351080443667,2.2141248053528475,3.0897966703506454,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,4.68805599368526,4.572578776265324,25.320401378700996
840,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.079903865592214,4.076621281602913,0.0,1.060319469273812,3.1855556531560767,0.34425339917513476,0.6005931524349205,2.9631632318196286,3.171480467944354,25.311998156347137
465,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,3.3822475641611742,5.770518153877233,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,2.8026985596263825,25.295554549608728
151,5.465663572348812,4.273018494406416,2.2655239578594917,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,2.8026985596263825,25.219880067931573
682,1.903784684740697,1.9510903995190534,3.0766212816029124,4.53605290024021,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.130060540564373,25.21540938525099
179,1.903784684740697,1.9510903995190534,3.648527629498622,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,4.572578776265324,25.15777044249562
758,1.903784684740697,1.9510903995190534,1.556776542524704,1.9876162755441675,1.079903865592214,2.2506506813779614,4.103093492964104,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,2.7375853290465937,2.5633602462359453,25.15229343314904
422,1.903784684740697,1.9510903995190534,3.648527629498622,4.53605290024021,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,2.5633602462359453,25.143332273385194
28,1.903784684740697,1.9510903995190534,3.648527629498622,4.53605290024021,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.5633602462359453,25.132259564397426
756,1.903784684740697,1.9510903995190534,3.648527629498622,1.9876162755441675,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,2.9631632318196286,5.33441903907056,25.11827545197985
466,3.903784684740697,2.2141248053528475,3.0766212816029124,4.53605290024021,1.2141248053528475,2.2506506813779614,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,2.5092528408964947,25.047668577970576
593,1.903784684740697,1.9510903995190534,2.9876162755441675,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.2881253867966245,4.572578776265324,25.030650143040187
61,2.3581351080443667,2.2141248053528475,3.0766212816029124,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.8807010716276555,3.1437354774614494,25.000772364263554
297,2.3581351080443667,2.2141248053528475,2.9876162755441675,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,5.857980995127572,3.171480467944354,24.987047677015855
112,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.857980995127572,3.1437354774614494,24.915779080383558
107,2.3581351080443667,2.2141248053528475,2.9876162755441675,2.235929175671196,3.3822475641611742,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.15754127698648,2.5633602462359453,24.89300340145914
554,2.3581351080443667,2.2141248053528475,2.892196710465485,1.9876162755441675,3.3822475641611742,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,2.5092528408964947,24.881469017456066
761,2.3581351080443667,2.2141248053528475,3.0897966703506454,2.235929175671196,3.3822475641611742,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.398549376490275,3.1437354774614494,24.81656712699492
70,1.903784684740697,1.9510903995190534,2.892196710465485,1.9876162755441675,1.079903865592214,5.770518153877233,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,1.5542002469504692,2.9631632318196286,3.130060540564373,24.805090001230393
135,3.903784684740697,2.2141248053528475,3.0766212816029124,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,2.9631632318196286,5.33441903907056,24.801995033313013
9,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.1437354774614494,24.792144465809095
395,0.0,0.0,2.892196710465485,0.0,3.3822475641611742,0.0,4.303392143449935,0.942101616291799,3.1855556531560767,2.235929175671196,1.5542002469504692,3.1030934929641036,3.171480467944354,24.77019707105459
330,2.3581351080443667,2.2141248053528475,2.221356374583923,2.235929175671196,3.3822475641611742,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.15754127698648,3.171480467944354,24.734863722207297
240,2.3581351080443667,4.273018494406416,3.0766212816029124,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.8807010716276555,2.8026985596263825,24.65466360054965
916,1.903784684740697,2.2141248053528475,3.0766212816029124,5.857980995127572,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.2286243750479624,24.592403389651906
804,1.903784684740697,1.9510903995190534,3.0897966703506454,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,2.9631632318196286,2.5633602462359453,24.562720677169093
48,1.903784684740697,2.2141248053528475,2.2655239578594917,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,6.53605290024021,2.5633602462359453,24.556799409484363
326,3.903784684740697,2.2141248053528475,3.0897966703506454,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.171480467944354,24.55623293640782
3,3.903784684740697,4.273018494406416,2.221356374583923,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.2881253867966245,2.5633602462359453,24.513134272005523
686,2.3581351080443667,2.2141248053528475,2.221356374583923,4.0,1.2141248053528475,4.8135868757691185,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,2.5092528408964947,24.46213328321249
779,3.903784684740697,4.273018494406416,2.892196710465485,1.9876162755441675,1.079903865592214,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,2.5633602462359453,24.411805389751507
72,0.0,0.0,2.892196710465485,0.0,3.3822475641611742,0.0,4.68805599368526,1.060319469273812,0.1679830237081267,2.235929175671196,0.6005931524349205,6.53605290024021,2.8026985596263825,24.366076549266566
679,0.0,0.0,2.221356374583923,0.0,3.3822475641611742,0.0,4.770518153877233,1.060319469273812,0.1679830237081267,2.235929175671196,1.5542002469504692,6.15754127698648,2.8026985596263825,24.352793844838796
577,3.903784684740697,2.2141248053528475,2.892196710465485,4.0,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,2.9631632318196286,3.130060540564373,24.311503727758836
91,2.3581351080443667,2.2141248053528475,2.9876162755441675,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.130060540564373,24.3055167364767
849,3.903784684740697,2.2141248053528475,3.0897966703506454,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.398549376490275,3.2286243750479624,24.278982842469432
117,3.903784684740697,4.273018494406416,2.9876162755441675,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,2.5633602462359453,24.274976124378334
285,3.903784684740697,4.273018494406416,2.221356374583923,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.1437354774614494,24.274123348476117
409,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,3.1855556531560767,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.5092528408964947,24.254337848655815
866,1.903784684740697,1.9510903995190534,2.9876162755441675,1.9876162755441675,1.2141248053528475,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,7.273018494406416,2.5092528408964947,24.250303501973796
217,0.0,0.0,2.892196710465485,0.0,3.3822475641611742,0.0,5.15754127698648,0.942101616291799,0.1679830237081267,2.235929175671196,1.5542002469504692,4.68805599368526,3.2286243750479624,24.24887998296795
882,3.903784684740697,5.15754127698648,2.221356374583923,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.0766212816029124,2.5633602462359453,24.232545854876324
812,1.903784684740697,1.9510903995190534,3.0897966703506454,1.9876162755441675,1.2141248053528475,2.2506506813779614,0.0,1.060319469273812,3.1855556531560767,0.34425339917513476,1.5542002469504692,3.0766212816029124,2.5633602462359453,24.18137381327972
680,1.903784684740697,1.9510903995190534,2.892196710465485,1.9876162755441675,1.2141248053528475,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,4.465663572348812,5.33441903907056,24.172695213011576
793,0.0,0.0,2.2655239578594917,0.0,1.2141248053528475,0.0,4.770518153877233,0.942101616291799,0.1679830237081267,2.235929175671196,1.5542002469504692,7.857980995127572,3.1437354774614494,24.152097452300183
597,2.3581351080443667,2.2141248053528475,2.221356374583923,5.857980995127572,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.2881253867966245,3.130060540564373,24.143736025524884
460,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.104083675028225,3.1437354774614494,24.117714177008644
464,1.903784684740697,1.9510903995190534,2.221356374583923,1.9876162755441675,3.3822475641611742,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.104083675028225,3.1437354774614494,24.117714177008644
457,3.903784684740697,4.273018494406416,2.221356374583923,2.235929175671196,1.2141248053528475,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,3.171480467944354,24.116836445126495
306,2.3581351080443667,2.2141248053528475,3.0766212816029124,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,2.9631632318196286,3.171480467944354,24.11097951493843
664,2.3581351080443667,2.2141248053528475,3.0897966703506454,2.235929175671196,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,3.1855556531560767,0.34425339917513476,0.6005931524349205,2.9631632318196286,3.130060540564373,24.08273497630618
265,3.903784684740697,2.2141248053528475,2.2655239578594917,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.0766212816029124,2.5633602462359453,24.050974885362617
771,0.0,0.0,3.0766212816029124,0.0,1.2141248053528475,0.0,4.103093492964104,0.942101616291799,3.1855556531560767,2.235929175671196,1.5542002469504692,3.1030934929641036,4.572578776265324,23.98729854121883
740,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,2.2506506813779614,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,7.050626073069968,3.1437354774614494,23.94030139951763
721,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.079903865592214,4.8135868757691185,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,5.15754127698648,2.5633602462359453,23.89555662683916
84,1.903784684740697,1.9510903995190534,2.221356374583923,4.53605290024021,1.079903865592214,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1030934929641036,2.8026985596263825,23.847750603461492
760,1.903784684740697,1.9510903995190534,2.221356374583923,4.53605290024021,1.2141248053528475,4.076621281602913,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,0.6005931524349205,3.1997695123757772,2.5633602462359453,23.83930924924336
79,2.3581351080443667,2.2141248053528475,3.0766212816029124,4.0,1.079903865592214,1.9391177578529777,0.0,0.942101616291799,0.1679830237081267,0.34425339917513476,1.5542002469504692,2.9631632318196286,3.171480467944354,23.81108480433483
196,1.903784684740697,1.9510903995190534,2.2655239578594917,1.9876162755441675,1.2141248053528475,4.8135868757691185,0.0,1.060319469273812,0.1679830237081267,0.34425339917513476,1.5542002469504692,3.2881253867966245,3.2286243750479624,23.779232899737508
